SubID,trialN,repetitionN,thresholdProb,gainFract,targetTwarm,targetTcold,StimType,StimDuration,vasType,vasResponse,vasReactionTime
22,116,3,0.25,0.25,31.8999996185303,26.7000007629395,TGI,3.46449129999996,Burn,15.4513888888889,1.12912480003433
22,117,4,0.5,0.75,36.7000007629395,26.1000003814697,TGI,3.73859220000008,Burn,38.28125,4.64666969998507
22,118,3,0.5,0.25,32,30,Warm,2.48755719999986,Burn,24.7395833333333,2.36191490001511
22,119,4,0.25,0.25,31.8999996185303,26.7000007629395,TGI,3.55057529999976,Burn,17.7951388888889,1.16193100000964
22,120,5,0.75,0.75,30,23,Cold,2.73937750000005,Burn,26.8229166666667,2.14764179999474
22,121,4,0.5,0.25,30,24,Cold,2.75302340000007,Burn,30.2083333333333,2.17214660003083
22,122,5,0.25,0.25,31.8999996185303,26.7000007629395,TGI,3.60532289999992,Burn,23.7847222222222,2.82841419999022
22,123,5,0.75,0.25,31.7000007629395,30,Warm,2.48679379999976,Burn,22.0486111111111,2.76130989997182
22,124,4,0.5,0.25,32,30,Warm,2.48015799999985,Burn,26.8229166666667,1.26980569999432
22,125,5,0.5,0.25,32,30,Warm,2.4878577999998,Burn,28.4722222222222,1.47566070000175
22,126,5,0.25,0.75,30,28.2000007629395,Cold,3.01625620000004,Burn,21.1805555555556,1.72799330000998
22,127,5,0.5,0.25,30,24,Cold,2.69003629999997,Burn,26.1284722222222,2.22072979999939
22,128,4,0.25,0.75,36.0999984741211,28.2000007629395,TGI,3.23637080000026,Burn,28.5590277777778,1.26229600002989
22,129,5,0.25,0.5,30,27.5,Cold,2.55254839999998,Burn,11.2847222222222,1.29589950002264
22,130,5,0.25,0.5,34.0999984741211,27.5,TGI,2.5802835999998,Burn,34.375,2.24499800003832
22,131,5,0.5,0.75,36.7000007629395,30,Warm,2.78589090000014,Burn,22.8298611111111,1.61622470000293
22,132,5,0.5,0.5,34.2999992370605,30,Warm,2.64954560000024,Burn,41.3194444444444,0.0956844000029378
22,133,5,0.5,0.75,36.7000007629395,26.1000003814697,TGI,3.66120330000012,Burn,40.9722222222222,1.64540749997832
22,134,5,0.25,0.75,36.0999984741211,28.2000007629395,TGI,3.14348900000005,Burn,35.6770833333333,2.9610379000078
22,135,5,0.75,0.5,33.9000015258789,21.3999996185303,TGI,4.11039449999998,Burn,35.4166666666667,1.54443050001282
24,1,1,0.75,0.75,46.2000007629395,4.09999990463257,TGI,8.8406717,Cold,30,3.85599069995806
24,2,1,0.25,0.5,44.7000007629395,14.5,TGI,4.4003738,Cold,1.04166666666667,4.10621699993499
24,3,1,0.25,0.25,30,7.30000019073486,Cold,7.2831543,Cold,63.6458333333333,3.45594719995279
24,4,1,0.25,0.25,43.5,30,Warm,3.9117002,Cold,0,2.81317239999771
24,5,1,0.75,0.5,44.7000007629395,30,Warm,4.03940659999999,Cold,0,4.00343709997833
24,6,1,0.5,0.5,45.4000015258789,7.90000009536743,TGI,6.97119749999999,Cold,16.875,2.09367970004678
24,7,1,0.75,0.5,45.5999984741211,2.70000004768372,TGI,9.73861909999999,Cold,5.9375,2.44257069996092
24,8,1,0.25,0.75,30,21.7999992370605,Cold,3.2933175,Cold,58.8541666666667,3.67054339998867
24,9,1,0.25,0.25,43.5,7.30000019073486,TGI,6.93110619999999,Cold,5.20833333333333,3.80367369996384
24,10,2,0.25,0.75,30,21.7999992370605,Cold,4.431488,Cold,36.25,2.4834784999257
24,11,3,0.25,0.75,30,21.7999992370605,Cold,3.09729629999998,Cold,24.5833333333333,2.07309709989931
24,12,1,0.5,0.75,45.4000015258789,30,Warm,4.26969760000003,Cold,0,2.26678129995707
24,13,1,0.75,0.75,30,4.09999990463257,Cold,8.43390630000005,Cold,47.7083333333333,3.27520080003887
24,14,2,0.25,0.25,30,7.30000019073486,Cold,6.6900905,Cold,19.5833333333333,1.79617740004323
24,15,1,0.5,0.75,46.0999984741211,11.8000001907349,TGI,5.28704950000002,Cold,0,3.00471649994142
24,16,2,0.25,0.25,43.5,7.30000019073486,TGI,6.91949849999997,Cold,0,2.67729010002222
24,17,1,0.5,0.25,44.2999992370605,30,Warm,4.1635847,Cold,0,2.57273919996805
24,18,1,0.75,0.25,44.7000007629395,1.39999997615814,TGI,10.7430701,Cold,0,2.42123870004434
24,19,3,0.25,0.25,30,7.30000019073486,Cold,6.16708949999997,Cold,72.5,1.60283109999727
24,20,2,0.75,0.75,46.2000007629395,4.09999990463257,TGI,8.72952629999997,Cold,0,2.23211779992562
